ID,Visitor ID,Start Time,Channel,Source,Utm Source,Utm Term,Utm Campaign
28824,1862780922,2019-03-05T12:42:55,paid,yabs.yandex.ru,1329609,1329609,167879303_408701517
28825,1953282872,2019-03-05T12:43:30,paid,,1329669,1329669,167881239_408706361
28826,1953287126,2019-03-05T12:45:13,organic,yandex.ru,,,
28827,1950128052,2019-03-05T12:45:54,paid,yabs.yandex.ru,1329635,1329635,167879165_408701619
28828,1953290200,2019-03-05T12:46:25,organic,yandex.ru,,,
28829,1925059032,2019-03-05T12:48:39,organic,www.google.com,,,
28830,1953296116,2019-03-05T12:48:43,paid,yandex.ru,1329623,1329623,167879329_408701735
28831,1876083972,2019-03-05T12:50:45,organic,www.google.com,,,
28832,1880533180,2019-03-05T12:51:21,paid,yabs.yandex.ru,1329623,1329623,167879329_408701735
28833,1953307734,2019-03-05T12:53:15,organic,yandex.ru,,,
28834,1936274842,2019-03-05T12:53:59,organic,yandex.ru,,,
28835,1953327284,2019-03-05T13:00:58,paid,yabs.yandex.ru,1329635,1329635,167879149_414198675
28836,1953330222,2019-03-05T13:02:07,organic,yandex.ru,,,
28837,1953330332,2019-03-05T13:02:10,direct,,,,
28838,1953330522,2019-03-05T13:02:14,paid,yabs.yandex.ru,1329609,1329609,167879303_408701517
28839,1953330942,2019-03-05T13:02:24,organic,www.google.com,,,
28840,1953341302,2019-03-05T13:06:43,organic,www.yandex.ru,,,
28841,1953344288,2019-03-05T13:07:54,organic,www.google.ru,,,
28842,1953349800,2019-03-05T13:10:02,organic,www.google.com,,,
28843,1953355160,2019-03-05T13:12:10,paid,,1329669,1329669,167881235_414198743
28844,1953362464,2019-03-05T13:15:00,organic,yandex.ru,,,
28845,1953374500,2019-03-05T13:19:55,direct,,,,
28846,1953378870,2019-03-05T13:21:38,organic,yandex.ru,,,
28847,1953381876,2019-03-05T13:22:48,organic,www.google.ru,,,
28848,1953382836,2019-03-05T13:23:11,paid,yabs.yandex.ru,1329623,1329623,167879329_408701735
28849,1925007762,2019-03-05T13:23:59,paid,,1329611,1329611,167879047_408702099
28850,1953395390,2019-03-05T13:28:15,organic,www.google.com,,,
28851,1892489726,2019-03-05T13:32:01,organic,go.mail.ru,,,
28852,1953415158,2019-03-05T13:36:08,organic,www.google.com,,,
28853,1953419462,2019-03-05T13:37:53,paid,yabs.yandex.ru,1329623,1329623,167879329_408701735
28854,1274124070,2019-03-05T13:38:12,referral,kirillova.edu,,,
28855,1953420382,2019-03-05T13:38:14,organic,yandex.ru,,,
28856,1953420796,2019-03-05T13:38:25,paid,www.google.ru,1329683,1329683,167881519_414199111
28857,1953420892,2019-03-05T13:38:28,organic,www.google.com,,,
28858,1953421456,2019-03-05T13:38:43,paid,yabs.yandex.ru,1329635,1329635,167879165_408701619
28859,1952856878,2019-03-05T13:40:19,direct,,,,
28860,1570575214,2019-03-05T13:42:31,organic,www.google.com,,,
28861,1952400608,2019-03-05T13:47:27,paid,,1329647,1329647,167879043_408702043
28862,1953463956,2019-03-05T13:56:05,paid,yabs.yandex.ru,1329637,1329637,167879375_408701457
28863,1457411878,2019-03-05T13:56:40,paid,yabs.yandex.ru,1329641,1329641,167879357_408702047
28864,1874634876,2019-03-05T13:57:59,paid,yabs.yandex.ru,1329635,1329635,167879145_408701577
28865,1953469742,2019-03-05T13:58:23,organic,www.google.com,,,
28866,1953476186,2019-03-05T14:00:59,organic,www.google.com,,,
28867,1678835900,2019-03-05T14:04:14,direct,,,,
28868,1942996480,2019-03-05T14:07:33,paid,mail.yandex.ru,1329611,1329611,167879047_408702099
28869,1953493200,2019-03-05T14:07:46,paid,,1329669,1329669,167881235_414198743
28870,1910346700,2019-03-05T14:08:38,direct,,,,
28871,1952588776,2019-03-05T14:10:24,organic,www.google.com,,,
28872,1953503710,2019-03-05T14:12:10,organic,www.google.com,,,
28873,1902020418,2019-03-05T14:13:25,paid,yandex.ru,1329643,1329643,167879097_408701831
28874,1529702342,2019-03-05T14:16:49,organic,www.google.com,,,
28875,1953515452,2019-03-05T14:16:50,organic,www.google.com,,,
28876,1940550064,2019-03-05T14:18:27,paid,,1329647,1329647,167879043_408702043
28877,1880583040,2019-03-05T14:19:50,direct,,,,
28878,1953525784,2019-03-05T14:20:17,organic,yandex.ru,,,
28879,1953542234,2019-03-05T14:26:54,paid,yandex.ru,1329611,1329611,167879047_408702099
28880,1953549644,2019-03-05T14:29:54,organic,yandex.ru,,,
28881,1953552058,2019-03-05T14:30:53,organic,yandex.ru,,,
28882,1953559274,2019-03-05T14:33:47,organic,www.google.com,,,
28883,1953559638,2019-03-05T14:33:55,internal,stepanov.com,,,
28884,1938229364,2019-03-05T14:34:16,paid,,1329611,1329611,167879047_408702099
28885,1953568448,2019-03-05T14:37:22,paid,yabs.yandex.ru,1329637,1329637,167879369_408701433
28886,1953569268,2019-03-05T14:37:39,organic,yandex.ru,,,
28887,1942668142,2019-03-05T14:37:39,paid,yabs.yandex.ru,1329631,1329631,167879233_408701281
28888,1918096588,2019-03-05T14:38:36,paid,,1329643,1329643,167879101_408701839
28889,1953575090,2019-03-05T14:40:01,organic,www.google.com,,,
28890,1953575556,2019-03-05T14:40:12,paid,go.mail.ru,1329641,1329641,167879339_408701975
28891,1454500958,2019-03-05T14:40:59,paid,,1329611,1329611,167879047_408702099
28892,1953581798,2019-03-05T14:42:44,paid,,1329643,1329643,167879093_408701823
28893,1335089730,2019-03-05T14:47:36,direct,,,,
28894,1471001678,2019-03-05T14:49:49,paid,,1329647,1329647,167879043_408702043
28895,1953599342,2019-03-05T14:49:49,paid,yabs.yandex.ru,1329635,1329635,167879165_408701619
28896,1953603396,2019-03-05T14:51:29,paid,yabs.yandex.ru,1329619,1329619,167879363_408701389
28897,1953617548,2019-03-05T14:57:20,organic,www.google.com,,,
28898,1381115432,2019-03-05T14:59:00,paid,,1329629,1329629,167879133_408701923
28899,1953621780,2019-03-05T14:59:04,organic,www.google.com,,,
28900,1953622310,2019-03-05T14:59:19,organic,www.google.com,,,
28901,1953625988,2019-03-05T15:00:45,organic,www.google.com,,,
28902,1953631902,2019-03-05T15:03:08,organic,www.google.com,,,
28903,1894585840,2019-03-05T15:03:44,direct,,,,
28904,1953640214,2019-03-05T15:06:27,organic,www.google.ru,,,
28905,1953640306,2019-03-05T15:06:29,organic,yandex.ru,,,
28906,1953641862,2019-03-05T15:07:08,paid,yabs.yandex.ru,1329635,1329635,167879165_408701619
28907,1953646496,2019-03-05T15:09:04,paid,news.yandex.ru,1329625,1329625,167879085_408701707
28908,1880583040,2019-03-05T15:15:04,direct,,,,
28909,1953580756,2019-03-05T15:17:18,paid,,1329611,1329611,167879047_408702099
28910,1953668362,2019-03-05T15:17:54,organic,www.google.com,,,
28911,1906395680,2019-03-05T15:20:25,organic,yandex.ru,,,
28912,1953691012,2019-03-05T15:27:09,organic,www.google.com,,,
28913,1953695260,2019-03-05T15:28:55,paid,yabs.yandex.ru,1329635,1329635,167879165_408701619
28914,1953698340,2019-03-05T15:30:11,organic,yandex.ru,,,
28915,1953568448,2019-03-05T15:30:33,paid,yabs.yandex.ru,1329637,1329637,167879369_408701433
28916,1953699432,2019-03-05T15:30:39,paid,,1329611,1329611,167879047_408702099
28917,1875631312,2019-03-05T15:34:10,paid,yabs.yandex.ru,1329609,1329609,167879299_408701505
28918,1876083972,2019-03-05T15:36:33,internal,ovchinnikova.com,,,
28919,1953715712,2019-03-05T15:37:21,paid,yabs.yandex.ru,1329631,1329631,167879253_408701321
28920,1953717778,2019-03-05T15:38:12,organic,yandex.ru,,,
28921,1882860040,2019-03-05T15:38:15,organic,yandex.ru,,,
28922,1949180962,2019-03-05T15:39:13,paid,,1329633,1329633,167879419_408701671
28923,1953723788,2019-03-05T15:40:42,paid,aleksandrov.net,1329611,1329611,167879047_408702099
28924,1953725300,2019-03-05T15:41:18,paid,yabs.yandex.ru,1329631,1329631,167879271_408701357
28925,1953739136,2019-03-05T15:46:50,organic,www.google.ru,,,
28926,1910217196,2019-03-05T15:47:29,paid,,1329639,1329639,167879127_408702053
28927,1953740782,2019-03-05T15:47:31,organic,www.google.com,,,
28928,1953748218,2019-03-05T15:50:38,organic,www.google.com,,,
28929,1953750262,2019-03-05T15:51:29,organic,www.google.com,,,
28930,1953473444,2019-03-05T15:52:52,internal,ovchinnikova.com,,,
28931,1953757406,2019-03-05T15:54:33,organic,www.google.mn,,,
28932,1953762928,2019-03-05T15:56:50,paid,www.google.com,1329687,1329687,167881423_414198885
28933,1953765794,2019-03-05T15:58:03,organic,www.google.com.ua,,,
28934,1808868558,2019-03-05T15:58:35,paid,news.yandex.ru,1329629,1329629,167879133_408701923
28935,1953772346,2019-03-05T16:00:43,organic,www.google.com,,,
28936,1953772346,2019-03-05T16:04:09,paid,www.google.com,1329691,1329691,167881575_414199215
28937,1953782532,2019-03-05T16:05:09,organic,www.google.com,,,
28938,1944121892,2019-03-05T16:05:27,paid,,1329629,1329629,167879133_408701923
28939,1953772346,2019-03-05T16:06:17,paid,,1329643,1329643,167879093_408701823
28940,1953786014,2019-03-05T16:06:39,organic,www.google.com,,,
28941,1953788694,2019-03-05T16:07:49,organic,yandex.ru,,,
28942,1953791400,2019-03-05T16:08:57,organic,www.google.com,,,
28943,1894082016,2019-03-05T16:09:52,paid,,1329643,1329643,167879089_408701811
28944,1953793852,2019-03-05T16:10:01,direct,,,,
28945,1953795402,2019-03-05T16:10:41,organic,www.google.fi,,,
28946,1953803588,2019-03-05T16:14:06,paid,yabs.yandex.ru,1329631,1329631,167879271_408701357
28947,1953804136,2019-03-05T16:14:20,organic,yandex.ru,,,
28948,1953805904,2019-03-05T16:15:02,direct,,,,
28949,1953807096,2019-03-05T16:15:30,paid,news.yandex.ru,1329643,1329643,167879101_408701839
28950,1587604562,2019-03-05T16:16:11,paid,news.yandex.ru,1329611,1329611,167879047_408702099
28951,1589530974,2019-03-05T16:24:14,paid,yabs.yandex.ru,1329635,1329635,167879165_408701619
28952,1953830264,2019-03-05T16:24:59,organic,www.google.com,,,
28953,1953830782,2019-03-05T16:25:12,organic,www.google.com,,,
28954,1951438706,2019-03-05T16:25:46,organic,www.google.com,,,
28955,1953841428,2019-03-05T16:29:33,paid,go.mail.ru,1329635,1329635,167879165_408701619
28956,1953843878,2019-03-05T16:30:36,organic,www.google.com,,,
28957,1953855008,2019-03-05T16:35:18,paid,go.mail.ru,1329635,1329635,167879149_414198675
28958,1953855150,2019-03-05T16:35:22,organic,www.google.com,,,
28959,1953861912,2019-03-05T16:38:13,paid,,1329643,1329643,167879101_408701839
28960,1950128052,2019-03-05T16:38:49,internal,ovchinnikova.com,1329635,1329635,167879165_408701619
28961,1953865166,2019-03-05T16:39:38,organic,www.google.com,,,
28962,1953870066,2019-03-05T16:41:46,paid,,1329611,1329611,167879047_408702099
28963,1953872138,2019-03-05T16:42:37,organic,www.google.com,,,
28964,1953872242,2019-03-05T16:42:39,paid,,1329609,1329609,167879291_408701489
28965,1953875486,2019-03-05T16:44:02,organic,www.google.com,,,
28966,1953882370,2019-03-05T16:46:58,organic,www.google.com,,,
28967,1953883210,2019-03-05T16:47:19,organic,www.google.com,,,
28968,1943601922,2019-03-05T16:49:23,paid,,1329639,1329639,167879127_408702053
28969,1953892712,2019-03-05T16:51:33,paid,,1329643,1329643,167879101_408701839
28970,1953904804,2019-03-05T16:56:56,organic,yandex.ru,,,
28971,1940290128,2019-03-05T16:57:29,paid,,1329643,1329643,167879101_408701839
28972,1953910034,2019-03-05T16:59:20,organic,go.mail.ru,,,
28973,1924803362,2019-03-05T17:00:19,paid,,1329647,1329647,167879033_408702067
28974,1895779804,2019-03-05T17:00:41,paid,yandex.ru,1329615,1329615,167879063_414198639
28975,1953913428,2019-03-05T17:00:56,organic,yandex.ru,,,
28976,1335089730,2019-03-05T17:01:47,direct,,,,
28977,1274124070,2019-03-05T17:03:07,internal,ovchinnikova.com,,,
28978,1953918100,2019-03-05T17:03:12,organic,www.google.com,,,
28979,1953918598,2019-03-05T17:03:25,organic,www.google.com,,,
28980,1929982734,2019-03-05T17:04:53,direct,,,,
28981,1953927530,2019-03-05T17:07:23,paid,news.yandex.ru,1329633,1329633,167879419_408701671
28982,1953936310,2019-03-05T17:11:27,paid,,1329625,1329625,167879085_408701707
28983,1875631312,2019-03-05T17:14:06,internal,ovchinnikova.com,1329609,1329609,167879299_408701505
28984,1953950832,2019-03-05T17:18:01,organic,yandex.ru,,,
28985,1953984154,2019-03-05T17:33:35,paid,,1329629,1329629,167879133_408701923
28986,1953985016,2019-03-05T17:34:00,organic,www.google.com,,,
28987,1684793476,2019-03-05T17:39:10,organic,yandex.ru,,,
28988,1953996956,2019-03-05T17:39:49,paid,go.mail.ru,1329635,1329635,167879165_408701619
28989,1954000230,2019-03-05T17:41:20,paid,yabs.yandex.ru,1329631,1329631,167879257_408701329
28990,1954001754,2019-03-05T17:42:05,direct,,,,
28991,1881690806,2019-03-05T17:43:42,direct,,,,
28992,1954007686,2019-03-05T17:44:57,paid,yabs.yandex.ru,1329635,1329635,167879165_408701619
28993,1954012222,2019-03-05T17:47:13,direct,,,,
28994,1870638334,2019-03-05T17:47:40,paid,,1329625,1329625,167879087_408701711
28995,1954017904,2019-03-05T17:49:47,internal,ovchinnikova.com,,,
28996,1954020806,2019-03-05T17:51:10,paid,,1329633,1329633,167879419_408701671
28997,1954024752,2019-03-05T17:53:00,paid,,1329639,1329639,167879127_408702053
28998,1954027788,2019-03-05T17:54:28,organic,www.google.com,,,
28999,1954031070,2019-03-05T17:56:07,organic,www.yandex.ru,,,
29000,1954041250,2019-03-05T18:01:20,referral,kirillova.edu,,,
29001,1954042428,2019-03-05T18:01:55,organic,yandex.ru,,,
29002,1954058190,2019-03-05T18:09:58,organic,yandex.ru,,,
29003,1954059540,2019-03-05T18:10:40,organic,yandex.ru,,,
29004,1954059874,2019-03-05T18:10:50,organic,go.mail.ru,,,
29005,1954062378,2019-03-05T18:12:13,organic,www.yandex.ru,,,
29006,1904565990,2019-03-05T18:12:41,organic,www.google.ru,,,
29007,1954063982,2019-03-05T18:13:05,organic,www.google.com,,,
29008,1954065150,2019-03-05T18:13:42,paid,yabs.yandex.ru,1329637,1329637,167879371_408701441
29009,1954068810,2019-03-05T18:15:35,paid,,1329643,1329643,167879093_408701823
29010,1954069708,2019-03-05T18:16:03,organic,www.google.com,,,
29011,1951144418,2019-03-05T18:29:50,direct,,,,
29012,1954098170,2019-03-05T18:30:35,organic,go.mail.ru,,,
29013,1954115874,2019-03-05T18:39:34,organic,www.google.com,,,
29014,1935922686,2019-03-05T18:40:14,direct,,,,
29015,1954128566,2019-03-05T18:46:18,organic,go.mail.ru,,,
29016,1954132748,2019-03-05T18:48:32,organic,www.google.com,,,
29017,1954140048,2019-03-05T18:52:22,paid,,1329629,1329629,167879133_408701923
29018,1489275916,2019-03-05T18:55:26,internal,ovchinnikova.com,,,
29019,1954153944,2019-03-05T18:59:40,organic,www.google.ru,,,
29020,1939734916,2019-03-05T19:00:00,paid,,1329633,1329633,167879419_408701671
29021,1582100060,2019-03-05T19:03:53,paid,,1329625,1329625,167879085_408701707
29022,1954164340,2019-03-05T19:05:07,organic,go.mail.ru,,,
29023,1954164962,2019-03-05T19:05:26,internal,stepanov.com,,,
29024,1954165914,2019-03-05T19:06:00,paid,yabs.yandex.ru,1329631,1329631,167879257_408701329
29025,1954179550,2019-03-05T19:13:25,organic,www.google.com,,,
29026,1954183116,2019-03-05T19:15:20,paid,yabs.yandex.ru,1329635,1329635,167879165_408701619
29027,1926758116,2019-03-05T19:22:58,paid,mail.yandex.ru,1329629,1329629,167879133_408701923
29028,1954198850,2019-03-05T19:23:47,paid,,1329611,1329611,167879047_408702101
29029,1954204518,2019-03-05T19:26:54,paid,yandex.ru,1329611,1329611,167879047_408702099
29030,1952400608,2019-03-05T19:28:11,paid,go.mail.ru,1329609,1329609,167879303_408701517
29031,1954207496,2019-03-05T19:28:32,paid,,1329611,1329611,167879047_408702099
29032,1954207546,2019-03-05T19:28:34,organic,yandex.ru,,,
29033,1954212816,2019-03-05T19:31:22,paid,yabs.yandex.ru,1329623,1329623,167879329_408701735
29034,1954214966,2019-03-05T19:32:27,paid,,1329611,1329611,167879047_408702099
29035,1954235952,2019-03-05T19:43:51,paid,news.yandex.ru,1329643,1329643,167879101_408701839
29036,1917528628,2019-03-05T19:44:23,paid,,1329611,1329611,167879047_408702099
29037,1954245810,2019-03-05T19:49:00,internal,ovchinnikova.com,,,
29038,1947192590,2019-03-05T19:53:27,paid,,1329629,1329629,167879133_408701923
29039,1945881976,2019-03-05T19:53:33,paid,news.yandex.ru,1329643,1329643,167879089_408701813
29040,1335089730,2019-03-05T19:54:34,internal,ovchinnikova.com,,,
29041,1954256850,2019-03-05T19:54:45,paid,www.google.ru,1329691,1329691,167881585_414199239
29042,1954257404,2019-03-05T19:55:01,organic,www.google.com,,,
29043,1954260972,2019-03-05T19:56:51,paid,,1329611,1329611,167879047_408702099
29044,1954263570,2019-03-05T19:58:15,paid,,1329633,1329633,167879419_408701671
29045,1954268876,2019-03-05T20:01:01,paid,,1329643,1329643,167879101_408701839
29046,1918911144,2019-03-05T20:01:30,organic,www.google.com,,,
29047,1954284364,2019-03-05T20:09:23,paid,yabs.yandex.ru,1329619,1329619,167879365_408701393
29048,1954285026,2019-03-05T20:09:45,paid,,1329625,1329625,167879085_408701707
29049,1954288394,2019-03-05T20:11:33,organic,yandex.ru,,,
29050,1954290600,2019-03-05T20:12:45,paid,yabs.yandex.ru,1329631,1329631,167879229_408701273
29051,1954291876,2019-03-05T20:13:24,paid,,1329611,1329611,167879047_408702099
29052,1812059316,2019-03-05T20:15:15,paid,,1329639,1329639,167879127_408702051
29053,1954297970,2019-03-05T20:16:39,direct,,,,
29054,1954299368,2019-03-05T20:17:22,paid,,1329629,1329629,167879133_408701923
29055,1859174030,2019-03-05T20:19:41,paid,,1329611,1329611,167879047_408702099
29056,1954304670,2019-03-05T20:20:17,paid,yabs.yandex.ru,1329619,1329619,167879363_408701389
29057,1881690806,2019-03-05T20:23:06,direct,,,,
29058,1954322336,2019-03-05T20:30:02,internal,stepanov.com,,,
29059,1954322812,2019-03-05T20:30:17,organic,www.google.ru,,,
29060,1954324554,2019-03-05T20:31:13,organic,www.google.com,,,
29061,1954342000,2019-03-05T20:40:15,paid,,1329643,1329643,167879093_408701823
29062,1954345136,2019-03-05T20:41:52,paid,yandex.ru,1329633,1329633,167879419_408701671
29063,1954347180,2019-03-05T20:42:53,organic,www.google.ru,,,
29064,1954354088,2019-03-05T20:46:28,paid,yabs.yandex.ru,1329631,1329631,167879241_408701297
29065,1947547738,2019-03-05T20:46:51,paid,,1329643,1329643,167879093_408701823
29066,1954354924,2019-03-05T20:46:53,organic,www.google.com,,,
29067,1954364708,2019-03-05T20:52:08,organic,yandex.ru,,,
29068,1954366656,2019-03-05T20:53:11,organic,yandex.ru,,,
29069,1954367560,2019-03-05T20:53:38,organic,go.mail.ru,,,
29070,1954371472,2019-03-05T20:55:47,organic,yandex.ru,,,
29071,1954372596,2019-03-05T20:56:25,paid,yabs.yandex.ru,1329631,1329631,167879257_408701329
29072,1954375862,2019-03-05T20:58:09,organic,www.google.com,,,
29073,1954379862,2019-03-05T21:00:22,organic,yandex.ru,,,
29074,1954382940,2019-03-05T21:02:09,organic,www.google.com,,,
29075,1954384848,2019-03-05T21:03:11,paid,www.google.ru,1329661,1329661,167881467_414199011
29076,1954391640,2019-03-05T21:06:58,paid,,1329639,1329639,167879125_408701785
29077,1954394756,2019-03-05T21:08:41,paid,,1329609,1329609,167879289_408701485
29078,1954396034,2019-03-05T21:09:22,organic,yandex.ru,,,
29079,1832184688,2019-03-05T21:11:22,organic,yandex.ru,,,
29080,1954400816,2019-03-05T21:11:56,direct,,,,
29081,1954404628,2019-03-05T21:14:03,organic,www.google.com,,,
29082,1954408758,2019-03-05T21:16:15,paid,news.yandex.ru,1329643,1329643,167879101_408701839
29083,1954410778,2019-03-05T21:17:21,paid,yabs.yandex.ru,1329613,1329613,167879313_414198681
29084,1954414904,2019-03-05T21:19:34,organic,yandex.ru,,,
29085,1954432830,2019-03-05T21:29:40,internal,ovchinnikova.com,,,
29086,1356612548,2019-03-05T21:38:21,organic,www.google.ru,,,
29087,1937471470,2019-03-05T21:39:06,organic,www.yandex.ru,,,
29088,1954490160,2019-03-05T22:02:18,organic,yandex.ru,,,
29089,1954493262,2019-03-05T22:04:12,organic,www.google.ru,,,
29090,1954496162,2019-03-05T22:05:55,organic,www.google.com,,,
29091,1954497168,2019-03-05T22:06:28,internal,stepanov.com,,,
29092,1954497682,2019-03-05T22:06:47,internal,stepanov.com,,,
29093,1323482192,2019-03-05T22:14:52,direct,,,,
29094,1954517938,2019-03-05T22:18:50,organic,www.google.com,,,
29095,1898668620,2019-03-05T22:26:21,organic,www.google.com,,,
29096,1630870290,2019-03-05T22:32:16,organic,yandex.ru,,,
29097,1954552176,2019-03-05T22:40:38,organic,www.google.com,,,
29098,1954553954,2019-03-05T22:41:48,organic,yandex.ru,,,
29099,1954568190,2019-03-05T22:51:12,organic,www.google.com,,,
29100,1954574084,2019-03-05T22:55:12,organic,yandex.ru,,,
29101,1954578044,2019-03-05T22:57:48,organic,www.google.com,,,
29102,1954579244,2019-03-05T22:58:34,organic,www.google.com,,,
29103,1954586168,2019-03-05T23:03:34,organic,www.google.com,,,
29104,1954591676,2019-03-05T23:07:36,organic,yandex.ru,,,
29105,1954602940,2019-03-05T23:16:02,organic,yandex.ru,,,
29106,1954613846,2019-03-05T23:24:25,organic,www.google.com,,,
29107,1954614270,2019-03-05T23:24:45,organic,www.google.com,,,
29108,1954638104,2019-03-05T23:44:21,direct,,,,
29109,1954659560,2019-03-06T00:04:19,direct,,,,
29110,1954660228,2019-03-06T00:04:57,paid,yabs.yandex.ru,1329627,1329627,167879135_408701915
29111,1952400608,2019-03-06T00:17:13,paid,,1329647,1329647,167879043_408702043
29112,1954687050,2019-03-06T00:35:47,organic,www.google.com,,,
29113,1954691168,2019-03-06T00:41:28,paid,,1329639,1329639,167879125_408701783
29114,1954696016,2019-03-06T00:48:30,organic,www.google.com,,,
29115,1954690754,2019-03-06T00:49:47,paid,news.yandex.ru,1329643,1329643,167879101_408701839
29116,1830660020,2019-03-06T00:56:49,organic,www.google.com,,,
29117,1950128052,2019-03-06T01:10:54,paid,,1329629,1329629,167879133_408701923
29118,1954711584,2019-03-06T01:13:18,paid,,1329625,1329625,167879085_408701707
29119,1927254242,2019-03-06T01:18:14,organic,yandex.ru,,,
29120,1954715160,2019-03-06T01:19:44,paid,yabs.yandex.ru,1329619,1329619,167879363_408701389
29121,1695082514,2019-03-06T01:32:55,internal,ovchinnikova.com,1329675,1329675,167881407_408706631
29122,1909970304,2019-03-06T01:33:32,organic,www.google.com,,,
29123,1942932662,2019-03-06T02:20:29,direct,,,,
29124,1954747704,2019-03-06T02:33:36,organic,yandex.ru,,,
29125,1909970304,2019-03-06T03:00:26,organic,www.google.com,,,
29126,1954761738,2019-03-06T03:15:53,organic,yandex.ru,,,
29127,1953473444,2019-03-06T03:55:13,internal,ovchinnikova.com,,,
29128,1954775620,2019-03-06T04:02:56,paid,,1329647,1329647,167879033_408702067
29129,1954783794,2019-03-06T04:27:49,organic,www.google.ru,,,
29130,1950263292,2019-03-06T05:03:22,paid,,1329669,1329669,167881239_408706361
29131,1954798354,2019-03-06T05:10:18,organic,www.google.ru,,,
29132,1533945900,2019-03-06T05:54:02,paid,,1329675,1329675,167881407_408706631
29133,1939576602,2019-03-06T06:12:09,paid,,1329615,1329615,167879069_414198653
29134,1954825246,2019-03-06T06:12:15,organic,www.google.com,,,
29135,1954837332,2019-03-06T06:31:37,organic,yandex.ru,,,
29136,1954840514,2019-03-06T06:36:30,organic,yandex.ru,,,
29137,1954850720,2019-03-06T06:50:47,organic,yandex.ru,,,
29138,1954854796,2019-03-06T06:56:22,organic,www.google.com,,,
29139,1954856642,2019-03-06T06:58:49,organic,www.google.com,,,
29140,1954869986,2019-03-06T07:14:38,organic,yandex.ru,,,
29141,1954871830,2019-03-06T07:16:41,organic,yandex.ru,,,
29142,1954872446,2019-03-06T07:17:27,organic,www.google.com,,,
29143,1954876270,2019-03-06T07:21:43,organic,www.google.com,,,
29144,1954881340,2019-03-06T07:26:59,organic,www.google.com,,,
29145,1954887696,2019-03-06T07:33:20,organic,www.google.com,,,
29146,1954916512,2019-03-06T07:58:29,paid,,1329633,1329633,167879419_408701671
29147,1954918716,2019-03-06T08:00:22,paid,,1329669,1329669,167881235_414198743
29148,1954918702,2019-03-06T08:00:22,paid,yabs.yandex.ru,1329635,1329635,167879149_414198675
29149,1533945900,2019-03-06T08:03:58,paid,,1329675,1329675,167881407_408706631
29150,1954927070,2019-03-06T08:06:55,organic,www.google.com,,,
29151,1954929128,2019-03-06T08:08:30,organic,www.google.com,,,
29152,1954929606,2019-03-06T08:08:52,organic,www.google.com,,,
29153,1954932470,2019-03-06T08:11:04,organic,go.mail.ru,,,
29154,1454500958,2019-03-06T08:13:23,paid,,1329643,1329643,167879089_408701813
29155,1954936008,2019-03-06T08:13:38,organic,www.google.com,,,
29156,1935114028,2019-03-06T08:15:11,paid,,1329633,1329633,167879419_408701671
29157,1954941164,2019-03-06T08:17:12,organic,www.google.com,,,
29158,1954945764,2019-03-06T08:20:16,paid,,1329643,1329643,167879101_408701839
29159,1954951006,2019-03-06T08:23:42,organic,yandex.ru,,,
29160,1924933324,2019-03-06T08:32:56,organic,yandex.ru,,,
29161,1954985804,2019-03-06T08:45:03,organic,www.google.com,,,
29162,1516825918,2019-03-06T08:48:42,paid,news.yandex.ru,1329643,1329643,167879091_408701869
29163,1889269950,2019-03-06T08:49:53,paid,,1329625,1329625,167879087_408701711
29164,1954995340,2019-03-06T08:50:25,organic,www.google.com,,,
29165,1954999910,2019-03-06T08:53:01,organic,yandex.ru,,,
29166,1933094024,2019-03-06T08:56:49,paid,,1329629,1329629,167879133_408701923
29167,1955007854,2019-03-06T08:57:21,paid,,1329625,1329625,167879085_408701707
29168,1875631312,2019-03-06T08:57:41,direct,,1329609,1329609,167879299_408701505
29169,1954871830,2019-03-06T08:58:46,organic,yandex.ru,,,
29170,1941209028,2019-03-06T09:12:46,paid,yabs.yandex.ru,1329619,1329619,167879363_408701389
29171,1955039198,2019-03-06T09:13:02,organic,www.google.com,,,
29172,1948765328,2019-03-06T09:15:52,paid,,1329625,1329625,167879087_408701711
29173,1462779910,2019-03-06T09:17:42,organic,www.google.com,,,
29174,1955050184,2019-03-06T09:18:23,organic,yandex.ru,,,
29175,1896838032,2019-03-06T09:19:02,organic,www.google.com,,,
29176,1955052070,2019-03-06T09:19:18,organic,www.google.ru,,,
29177,1955054106,2019-03-06T09:20:19,organic,yandex.ru,,,
29178,1955059600,2019-03-06T09:23:01,organic,yandex.ru,,,
29179,1955060978,2019-03-06T09:23:39,organic,www.google.com,,,
29180,1955055258,2019-03-06T09:25:40,paid,,1329643,1329643,167879097_408701831
29181,1955067622,2019-03-06T09:26:49,organic,yandex.ru,,,
29182,1955074966,2019-03-06T09:30:28,paid,,1329643,1329643,167879101_408701839
29183,1955077816,2019-03-06T09:31:51,organic,www.google.com,,,
29184,1950635388,2019-03-06T09:34:37,internal,ovchinnikova.com,,,
29185,1955087282,2019-03-06T09:36:36,organic,www.google.com,,,
29186,1955089764,2019-03-06T09:37:50,paid,,1329625,1329625,167879087_408701711
29187,1955090268,2019-03-06T09:38:06,organic,yandex.ru,,,
29188,1955094622,2019-03-06T09:40:17,organic,www.google.ru,,,
29189,1955105192,2019-03-06T09:45:10,organic,www.google.com,,,
29190,1955107004,2019-03-06T09:46:03,paid,yabs.yandex.ru,1329631,1329631,167879233_408701281
